offenseTeam,3rdDown,3rdDownSuccess,CompletePass,Drive,ExPointBad,ExPointGood,FG_30,FG_40,FG_50,FG_range,FieldGoalBad,FieldGoalGood,FirstDown,IncompletePass,Kicker_Pts,PointsScored,Punt,QB Kneel,RedZone,Touchdown,TwoPointConv,TwoPointGood,Week,Yards.Gained,gameid,3rdDown_rolling3,3rdDownSuccess_rolling3,CompletePass_rolling3,Drive_rolling3,ExPointBad_rolling3,ExPointGood_rolling3,FG_30_rolling3,FG_40_rolling3,FG_50_rolling3,FG_range_rolling3,FieldGoalBad_rolling3,FieldGoalGood_rolling3,FirstDown_rolling3,IncompletePass_rolling3,Kicker_Pts_rolling3,PointsScored_rolling3,Punt_rolling3,QB Kneel_rolling3,RedZone_rolling3,Touchdown_rolling3,TwoPointConv_rolling3,TwoPointGood_rolling3,Week_rolling3,Yards.Gained_rolling3,gameid_rolling3,FG_range_per_drive,RZ_per_drive,DEF_3rdDown,DEF_3rdDownSuccess,DEF_CompletePass,DEF_Drive,DEF_ExPointBad,DEF_ExPointGood,DEF_FG_30,DEF_FG_40,DEF_FG_50,DEF_FG_range,DEF_FieldGoalBad,DEF_FieldGoalGood,DEF_FirstDown,DEF_IncompletePass,DEF_Kicker_Pts,DEF_PointsScored,DEF_Punt,DEF_QB Kneel,DEF_RedZone,DEF_Touchdown,DEF_TwoPointConv,DEF_TwoPointGood,DEF_Yards.Gained,DEF_gameid,DEF_3rdDown_rolling3,DEF_3rdDownSuccess_rolling3,DEF_CompletePass_rolling3,DEF_Drive_rolling3,DEF_ExPointGood_rolling3,DEF_FG_range_rolling3,DEF_FieldGoalGood_rolling3,DEF_FirstDown_rolling3,DEF_IncompletePass_rolling3,DEF_Kicker_Pts_rolling3,DEF_PointsScored_rolling3,DEF_QB Kneel_rolling3,DEF_RedZone_rolling3,DEF_Touchdown_rolling3,DEF_Yards.Gained_rolling3,DEF_gameid_rolling3,DEF_FG_range_per_drive,DEF_RZ_per_drive,offenseTeam,defenseTeam,Season,punts_per_drive,DEF_punts_per_drive,date,mergeCode,mergeCode2,3rdDown_rate,Completion_pct,DEF_Completion_pct,TwoPoint_conv_rate
BUF-2016010300,1,0,0,24,1,1,2,1,0,9,0,3,23.0,12,11,22,5,1,4,2,0,0,16,372,2016010300,3,1,0,21,0,1,1,0,0,9,0,1,23,11,6,22,4,1,6,2,0,0,14,508,2015122005,0.42857142857142855,0.2857142857142857,1.0,0.0,0.0,24.0,1.0,1.0,2.0,1.0,0.0,9.0,0.0,3.0,23.0,12.0,11.0,22.0,5.0,1.0,4.0,2.0,0.0,0.0,372.0,2016010300.0,1.0,0.0,0.0,21.0,0.0,9.0,1.0,20.0,14.0,8.0,12.0,0.0,7.0,1.0,397.0,2015121967.0,0.42857142857142855,0.3333333333333333,BUF,NYJ,2015,0.19047619047619047,0.19047619047619047,1/03,2015-1/03-BUF,2015-16-BUF,0.3333333333333333,0.0,0.0,
CAR-2016010312,4,0,0,21,0,6,0,1,0,8,0,1,22.0,7,10,39,2,2,3,5,0,0,16,442,2016010312,3,0,0,23,0,3,1,0,0,9,0,1,24,14,9,29,4,0,7,3,0,0,14,439,2015122004,0.391304347826087,0.30434782608695654,4.0,0.0,0.0,21.0,0.0,6.0,0.0,1.0,0.0,8.0,0.0,1.0,22.0,7.0,10.0,39.0,2.0,2.0,3.0,5.0,0.0,0.0,442.0,2016010312.0,2.0,0.0,0.0,22.0,3.0,8.0,2.0,21.0,7.0,11.0,27.0,1.0,4.0,3.0,385.0,2015121905.0,0.36363636363636365,0.18181818181818182,CAR,TB,2015,0.17391304347826086,0.18181818181818182,1/03,2015-1/03-CAR,2015-16-CAR,0.0,0.0,0.0,
CHI-2016010309,4,1,0,18,0,2,1,1,0,6,0,2,18.0,6,9,20,2,0,4,2,0,0,16,446,2016010309,2,0,0,21,0,2,1,0,1,8,0,1,23,10,12,21,4,0,4,2,0,0,14,444,2015122005,0.38095238095238093,0.19047619047619047,4.0,1.0,0.0,18.0,0.0,2.0,1.0,1.0,0.0,6.0,0.0,2.0,18.0,6.0,9.0,20.0,2.0,0.0,4.0,2.0,0.0,0.0,446.0,2016010309.0,2.0,0.0,0.0,21.0,2.0,9.0,1.0,22.0,14.0,7.0,21.0,0.0,7.0,2.0,404.0,2015122038.0,0.42857142857142855,0.3333333333333333,CHI,DET,2015,0.19047619047619047,0.19047619047619047,1/03,2015-1/03-CHI,2015-16-CHI,0.0,0.0,0.0,
CIN-2016010302,0,0,0,24,0,3,0,0,1,8,0,1,22.0,11,8,24,7,1,6,3,0,0,16,355,2016010302,1,0,0,23,0,2,0,0,0,10,0,1,22,11,9,22,5,0,6,2,0,0,14,386,2015122038,0.43478260869565216,0.2608695652173913,0.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,1.0,22.0,11.0,8.0,24.0,7.0,1.0,6.0,3.0,0.0,0.0,355.0,2016010302.0,2.0,0.0,0.0,21.0,3.0,8.0,1.0,21.0,9.0,6.0,26.0,1.0,7.0,3.0,377.0,2015122010.0,0.38095238095238093,0.3333333333333333,CIN,BAL,2015,0.21739130434782608,0.14285714285714285,1/03,2015-1/03-CIN,2015-16-CIN,0.0,0.0,0.0,
CLE-2016010303,1,1,0,25,0,0,4,0,0,8,0,4,30.0,26,12,12,3,0,4,0,0,0,16,432,2016010303,2,0,0,18,0,1,1,0,0,7,0,1,24,15,10,16,3,1,5,1,0,0,14,468,2015122007,0.3888888888888889,0.2777777777777778,1.0,1.0,0.0,25.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,4.0,30.0,26.0,12.0,12.0,3.0,0.0,4.0,0.0,0.0,0.0,432.0,2016010303.0,2.0,0.0,0.0,23.0,2.0,11.0,1.0,26.0,17.0,10.0,24.0,0.0,6.0,3.0,478.0,2015122008.0,0.4782608695652174,0.2608695652173913,CLE,PIT,2015,0.16666666666666666,0.17391304347826086,1/03,2015-1/03-CLE,2015-16-CLE,0.0,0.0,0.0,
DAL-2016010307,3,0,0,24,0,3,0,0,0,12,0,0,31.0,16,3,21,6,0,10,3,0,0,16,587,2016010307,1,0,0,22,0,0,1,1,0,9,0,1,21,17,10,9,5,0,6,0,0,0,14,387,2015121973,0.4090909090909091,0.2727272727272727,3.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,31.0,16.0,3.0,21.0,6.0,0.0,10.0,3.0,0.0,0.0,587.0,2016010307.0,2.0,0.0,0.0,22.0,2.0,10.0,0.0,26.0,14.0,7.0,25.0,0.0,7.0,3.0,496.0,2015121971.0,0.45454545454545453,0.3181818181818182,DAL,WAS,2015,0.22727272727272727,0.22727272727272727,1/03,2015-1/03-DAL,2015-16-DAL,0.0,0.0,0.0,
DEN-2016010313,4,2,0,29,0,3,1,1,0,13,0,2,26.0,12,10,39,3,2,7,5,0,0,16,510,2016010313,2,0,0,25,0,1,1,1,0,12,0,2,27,18,10,19,5,0,8,2,0,0,14,431,2015122040,0.48,0.32,4.0,2.0,0.0,29.0,0.0,3.0,1.0,1.0,0.0,13.0,0.0,2.0,26.0,12.0,10.0,39.0,3.0,2.0,7.0,5.0,0.0,0.0,510.0,2016010313.0,1.0,0.0,0.0,22.0,1.0,11.0,1.0,21.0,12.0,7.0,15.0,0.0,4.0,1.0,433.0,2015121905.0,0.5,0.18181818181818182,DEN,SD,2015,0.2,0.2727272727272727,1/03,2015-1/03-DEN,2015-16-DEN,0.0,0.0,0.0,
DET-2016010309,4,0,0,19,0,3,0,0,2,9,1,1,22.0,11,12,24,3,3,6,3,0,0,16,446,2016010309,2,0,0,20,0,3,1,0,0,8,0,1,26,9,7,29,4,2,4,3,0,0,14,509,2015122038,0.4,0.2,4.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,2.0,9.0,1.0,1.0,22.0,11.0,12.0,24.0,3.0,3.0,6.0,3.0,0.0,0.0,446.0,2016010309.0,3.0,0.0,0.0,21.0,3.0,9.0,0.0,20.0,8.0,8.0,29.0,0.0,7.0,4.0,415.0,2015122005.0,0.42857142857142855,0.3333333333333333,DET,CHI,2015,0.2,0.14285714285714285,1/03,2015-1/03-DET,2015-16-DET,0.0,0.0,0.0,
GB-2016010310,1,0,0,22,0,1,1,1,0,10,0,2,25.0,19,8,19,4,1,8,2,0,0,16,401,2016010310,2,0,0,25,0,2,1,0,0,9,0,1,25,18,6,25,5,1,6,3,0,0,14,388,2015122010,0.36,0.24,1.0,0.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,2.0,25.0,19.0,8.0,19.0,4.0,1.0,8.0,2.0,0.0,0.0,401.0,2016010310.0,2.0,1.0,0.0,22.0,2.0,10.0,1.0,24.0,12.0,8.0,23.0,0.0,6.0,2.0,492.0,2015121902.0,0.45454545454545453,0.2727272727272727,GB,MIN,2015,0.2,0.18181818181818182,1/03,2015-1/03-GB,2015-16-GB,0.0,0.0,0.0,
HOU-2016010304,2,1,0,24,0,2,1,1,3,10,1,3,31.0,16,23,23,4,0,7,2,0,0,16,565,2016010304,2,0,0,24,0,1,1,0,0,11,0,2,22,12,10,16,5,2,9,1,0,0,14,352,2015122003,0.4583333333333333,0.375,2.0,1.0,0.0,24.0,0.0,2.0,1.0,1.0,3.0,10.0,1.0,3.0,31.0,16.0,23.0,23.0,4.0,0.0,7.0,2.0,0.0,0.0,565.0,2016010304.0,1.0,0.0,0.0,23.0,2.0,9.0,2.0,26.0,17.0,12.0,27.0,1.0,7.0,3.0,473.0,2015122002.0,0.391304347826087,0.30434782608695654,HOU,JAC,2015,0.20833333333333334,0.17391304347826086,1/03,2015-1/03-HOU,2015-16-HOU,0.0,0.0,0.0,
IND-2016010305,3,2,0,25,0,2,1,1,1,9,0,3,24.0,17,14,23,5,3,8,2,0,0,16,368,2016010305,1,0,0,23,0,0,1,0,0,9,0,1,23,17,5,15,6,0,7,1,0,0,14,357,2015122003,0.391304347826087,0.30434782608695654,3.0,2.0,0.0,25.0,0.0,2.0,1.0,1.0,1.0,9.0,0.0,3.0,24.0,17.0,14.0,23.0,5.0,3.0,8.0,2.0,0.0,0.0,368.0,2016010305.0,2.0,0.0,0.0,23.0,2.0,9.0,3.0,22.0,12.0,15.0,27.0,1.0,6.0,2.0,445.0,2015122003.0,0.391304347826087,0.2608695652173913,IND,TEN,2015,0.2608695652173913,0.17391304347826086,1/03,2015-1/03-IND,2015-16-IND,0.0,0.0,0.0,
JAC-2016010304,1,1,0,26,0,0,1,1,0,11,0,2,21.0,16,7,12,5,0,3,1,0,0,16,378,2016010304,2,0,0,23,0,2,0,0,0,10,0,0,22,13,5,29,4,0,7,4,1,0,14,455,2015122002,0.43478260869565216,0.30434782608695654,1.0,1.0,0.0,26.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,2.0,21.0,16.0,7.0,12.0,5.0,0.0,3.0,1.0,0.0,0.0,378.0,2016010304.0,2.0,0.0,0.0,24.0,1.0,8.0,1.0,20.0,16.0,5.0,16.0,1.0,5.0,2.0,370.0,2015122003.0,0.3333333333333333,0.20833333333333334,JAC,HOU,2015,0.17391304347826086,0.2916666666666667,1/03,2015-1/03-JAC,2015-16-JAC,0.0,0.0,0.0,0.0
KC-2016010306,2,0,0,22,0,3,0,0,0,9,0,1,26.0,11,3,30,5,1,5,4,0,0,16,369,2016010306,2,0,0,19,0,1,0,1,0,7,0,1,20,7,8,15,4,0,4,1,0,0,14,375,2015122005,0.3684210526315789,0.21052631578947367,2.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,26.0,11.0,3.0,30.0,5.0,1.0,5.0,4.0,0.0,0.0,369.0,2016010306.0,2.0,0.0,0.0,27.0,1.0,10.0,3.0,23.0,19.0,14.0,21.0,0.0,6.0,1.0,411.0,2015121906.0,0.37037037037037035,0.2222222222222222,KC,OAK,2015,0.21052631578947367,0.14814814814814814,1/03,2015-1/03-KC,2015-16-KC,0.0,0.0,0.0,
MIA-2016010301,1,0,0,24,0,2,2,1,0,10,1,2,25.0,14,11,20,5,2,6,2,0,0,16,487,2016010301,2,0,0,21,0,1,1,0,0,10,0,1,21,15,4,16,5,0,6,2,0,0,14,435,2015122037,0.47619047619047616,0.2857142857142857,1.0,0.0,0.0,24.0,0.0,2.0,2.0,1.0,0.0,10.0,1.0,2.0,25.0,14.0,11.0,20.0,5.0,2.0,6.0,2.0,0.0,0.0,487.0,2016010301.0,2.0,0.0,0.0,23.0,1.0,11.0,1.0,21.0,13.0,7.0,20.0,0.0,7.0,2.0,368.0,2015122003.0,0.4782608695652174,0.30434782608695654,MIA,NE,2015,0.23809523809523808,0.21739130434782608,1/03,2015-1/03-MIA,2015-16-MIA,0.0,0.0,0.0,
MIN-2016010310,2,0,0,21,0,1,2,0,0,7,0,2,18.0,9,7,13,5,0,4,1,0,0,16,351,2016010310,4,0,0,22,0,3,1,0,1,7,0,2,19,8,14,33,3,1,5,3,0,0,14,437,2015121902,0.3181818181818182,0.22727272727272727,2.0,0.0,0.0,21.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,2.0,18.0,9.0,7.0,13.0,5.0,0.0,4.0,1.0,0.0,0.0,351.0,2016010310.0,2.0,0.0,0.0,24.0,2.0,11.0,1.0,22.0,17.0,5.0,19.0,0.0,7.0,2.0,413.0,2015122010.0,0.4583333333333333,0.2916666666666667,MIN,GB,2015,0.13636363636363635,0.20833333333333334,1/03,2015-1/03-MIN,2015-16-MIN,0.0,0.0,0.0,
NE-2016010301,1,0,0,23,0,1,1,1,0,12,1,1,20.0,15,7,10,7,1,8,1,0,0,16,301,2016010301,1,0,0,23,0,2,1,2,0,9,0,2,18,10,12,22,4,1,5,2,0,0,14,442,2015122003,0.391304347826087,0.21739130434782608,1.0,0.0,0.0,23.0,0.0,1.0,1.0,1.0,0.0,12.0,1.0,1.0,20.0,15.0,7.0,10.0,7.0,1.0,8.0,1.0,0.0,0.0,301.0,2016010301.0,3.0,0.0,0.0,22.0,2.0,10.0,1.0,28.0,12.0,7.0,25.0,1.0,6.0,3.0,432.0,2015122037.0,0.45454545454545453,0.2727272727272727,NE,MIA,2015,0.17391304347826086,0.18181818181818182,1/03,2015-1/03-NE,2015-16-NE,0.0,0.0,0.0,
NO-2016010311,4,0,0,17,0,2,1,1,0,8,0,2,26.0,14,9,20,2,2,5,2,0,0,16,467,2016010311,2,0,0,20,0,3,1,0,0,9,0,1,27,14,10,31,3,1,5,4,0,0,14,478,2015122036,0.45,0.25,4.0,0.0,0.0,17.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,2.0,26.0,14.0,9.0,20.0,2.0,2.0,5.0,2.0,0.0,0.0,467.0,2016010311.0,1.0,0.0,0.0,20.0,2.0,8.0,1.0,22.0,12.0,7.0,22.0,0.0,7.0,2.0,383.0,2015122005.0,0.4,0.35,NO,ATL,2015,0.15,0.2,1/03,2015-1/03-NO,2015-16-NO,0.0,0.0,0.0,
NYG-2016010308,2,0,0,21,0,3,2,1,0,8,0,3,30.0,19,13,36,3,0,7,4,0,0,16,511,2016010308,2,0,0,27,0,3,0,0,0,11,0,0,24,13,6,29,5,0,8,4,0,0,14,499,2015122035,0.4074074074074074,0.2962962962962963,2.0,0.0,0.0,21.0,0.0,3.0,2.0,1.0,0.0,8.0,0.0,3.0,30.0,19.0,13.0,36.0,3.0,0.0,7.0,4.0,0.0,0.0,511.0,2016010308.0,3.0,0.0,0.0,26.0,2.0,10.0,1.0,26.0,16.0,7.0,28.0,2.0,6.0,3.0,505.0,2015121967.0,0.38461538461538464,0.23076923076923078,NYG,PHI,2015,0.18518518518518517,0.23076923076923078,1/03,2015-1/03-NYG,2015-16-NYG,0.0,0.0,0.0,
NYJ-2016010300,4,1,0,23,0,2,1,1,0,11,1,1,21.0,22,8,17,4,0,7,2,0,0,16,357,2016010300,2,0,0,22,0,2,1,1,0,9,0,2,25,15,12,28,4,0,6,3,0,0,14,472,2015121967,0.4090909090909091,0.2727272727272727,4.0,1.0,0.0,23.0,0.0,2.0,1.0,1.0,0.0,11.0,1.0,1.0,21.0,22.0,8.0,17.0,4.0,0.0,7.0,2.0,0.0,0.0,357.0,2016010300.0,2.0,0.0,0.0,22.0,2.0,9.0,1.0,22.0,13.0,11.0,21.0,1.0,6.0,2.0,456.0,2015122005.0,0.4090909090909091,0.2727272727272727,NYJ,BUF,2015,0.18181818181818182,0.18181818181818182,1/03,2015-1/03-NYJ,2015-16-NYJ,0.0,0.0,0.0,
OAK-2016010306,2,0,0,23,0,1,1,0,0,9,0,1,19.0,13,4,10,7,0,5,1,0,0,16,389,2016010306,1,0,0,27,0,1,1,0,0,12,0,1,23,20,8,20,7,1,5,2,0,0,14,411,2015121906,0.4444444444444444,0.18518518518518517,2.0,0.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,19.0,13.0,4.0,10.0,7.0,0.0,5.0,1.0,0.0,0.0,389.0,2016010306.0,1.0,0.0,0.0,19.0,1.0,8.0,1.0,23.0,19.0,7.0,14.0,0.0,6.0,1.0,472.0,2015122005.0,0.42105263157894735,0.3157894736842105,OAK,KC,2015,0.25925925925925924,0.21052631578947367,1/03,2015-1/03-OAK,2015-16-OAK,0.0,0.0,0.0,
PHI-2016010308,5,0,0,22,0,4,0,0,0,10,0,0,23.0,8,4,28,3,2,9,4,0,0,16,484,2016010308,2,0,0,25,0,2,1,0,0,11,0,1,28,16,8,25,5,0,7,3,0,0,14,516,2015121967,0.44,0.28,5.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,8.0,4.0,28.0,3.0,2.0,9.0,4.0,0.0,0.0,484.0,2016010308.0,3.0,0.0,0.0,27.0,4.0,10.0,2.0,22.0,15.0,13.0,35.0,1.0,5.0,4.0,526.0,2015122035.0,0.37037037037037035,0.18518518518518517,PHI,NYG,2015,0.2,0.18518518518518517,1/03,2015-1/03-PHI,2015-16-PHI,0.0,0.0,0.0,
PIT-2016010303,1,0,0,26,0,2,2,1,0,9,1,2,19.0,12,11,28,3,2,5,3,1,1,16,430,2016010303,1,0,0,24,0,2,1,1,0,9,0,2,26,13,11,27,3,1,6,3,0,0,14,419,2015122008,0.375,0.25,1.0,0.0,0.0,26.0,0.0,2.0,2.0,1.0,0.0,9.0,1.0,2.0,19.0,12.0,11.0,28.0,3.0,2.0,5.0,3.0,1.0,1.0,430.0,2016010303.0,2.0,0.0,0.0,18.0,2.0,7.0,1.0,22.0,10.0,8.0,19.0,0.0,3.0,2.0,407.0,2015122007.0,0.3888888888888889,0.16666666666666666,PIT,CLE,2015,0.125,0.2222222222222222,1/03,2015-1/03-PIT,2015-16-PIT,0.0,0.0,0.0,
SD-2016010313,2,1,0,28,0,3,0,2,1,12,0,2,26.0,17,16,21,7,0,8,2,0,0,16,375,2016010313,3,0,0,22,0,1,0,1,0,9,1,1,26,17,9,20,4,0,6,2,0,0,14,447,2015121905,0.4090909090909091,0.2727272727272727,2.0,1.0,0.0,28.0,0.0,3.0,0.0,2.0,1.0,12.0,0.0,2.0,26.0,17.0,16.0,21.0,7.0,0.0,8.0,2.0,0.0,0.0,375.0,2016010313.0,2.0,0.0,0.0,26.0,2.0,9.0,1.0,24.0,16.0,8.0,21.0,2.0,5.0,2.0,371.0,2015122040.0,0.34615384615384615,0.19230769230769232,SD,DEN,2015,0.18181818181818182,0.2692307692307692,1/03,2015-1/03-SD,2015-16-SD,0.0,0.0,0.0,
SEA-2016010314,3,0,0,22,1,3,1,1,2,6,1,3,21.0,11,19,36,2,2,2,4,0,0,16,358,2016010314,4,1,0,18,0,3,1,0,0,8,0,1,23,13,7,29,3,1,4,3,0,0,14,495,2015122010,0.4444444444444444,0.2222222222222222,3.0,0.0,0.0,22.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,3.0,21.0,11.0,19.0,36.0,2.0,2.0,2.0,4.0,0.0,0.0,358.0,2016010314.0,3.0,0.0,0.0,21.0,1.0,10.0,1.0,25.0,14.0,5.0,21.0,0.0,7.0,2.0,426.0,2015121903.0,0.47619047619047616,0.3333333333333333,SEA,ARI,2015,0.16666666666666666,0.14285714285714285,1/03,2015-1/03-SEA,2015-16-SEA,0.25,0.0,0.0,
SF-2016010315,2,1,0,26,0,1,4,0,0,10,0,4,25.0,17,13,19,5,4,6,1,0,0,16,556,2016010315,1,0,0,24,0,1,0,1,0,9,0,0,24,15,6,13,5,0,6,1,0,0,14,376,2015122009,0.375,0.25,2.0,1.0,0.0,26.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,4.0,25.0,17.0,13.0,19.0,5.0,4.0,6.0,1.0,0.0,0.0,556.0,2016010315.0,2.0,0.0,0.0,21.0,2.0,10.0,1.0,29.0,18.0,6.0,22.0,0.0,7.0,2.0,522.0,2015121906.0,0.47619047619047616,0.3333333333333333,SF,STL,2015,0.20833333333333334,0.23809523809523808,1/03,2015-1/03-SF,2015-16-SF,0.0,0.0,0.0,
STL-2016010315,0,0,0,25,0,1,2,2,1,11,1,3,28.0,17,19,16,5,0,8,1,0,0,16,441,2016010315,2,0,0,22,0,2,0,0,0,8,0,0,18,7,4,20,5,2,5,2,0,0,14,344,2015121906,0.36363636363636365,0.22727272727272727,0.0,0.0,0.0,25.0,0.0,1.0,2.0,2.0,1.0,11.0,1.0,3.0,28.0,17.0,19.0,16.0,5.0,0.0,8.0,1.0,0.0,0.0,441.0,2016010315.0,2.0,0.0,0.0,24.0,2.0,9.0,2.0,27.0,9.0,10.0,26.0,2.0,5.0,3.0,459.0,2015122009.0,0.375,0.20833333333333334,STL,SF,2015,0.22727272727272727,0.16666666666666666,1/03,2015-1/03-STL,2015-16-STL,0.0,0.0,0.0,
TB-2016010312,3,0,0,20,0,1,1,0,0,9,0,1,25.0,21,4,10,4,0,9,1,0,0,16,391,2016010312,1,0,0,21,0,2,1,0,0,10,0,1,27,16,9,21,4,0,8,2,0,0,14,458,2015121905,0.47619047619047616,0.38095238095238093,3.0,0.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,25.0,21.0,4.0,10.0,4.0,0.0,9.0,1.0,0.0,0.0,391.0,2016010312.0,2.0,0.0,0.0,23.0,2.0,9.0,0.0,24.0,13.0,6.0,18.0,1.0,6.0,2.0,403.0,2015122004.0,0.391304347826087,0.2608695652173913,TB,CAR,2015,0.19047619047619047,0.17391304347826086,1/03,2015-1/03-TB,2015-16-TB,0.0,0.0,0.0,
TEN-2016010305,1,0,0,24,0,3,0,1,0,11,0,1,18.0,12,7,30,6,1,9,4,0,0,16,303,2016010305,3,0,0,24,0,0,0,0,0,10,0,0,20,18,1,14,6,0,8,2,0,0,14,360,2015122003,0.4166666666666667,0.3333333333333333,1.0,0.0,0.0,24.0,0.0,3.0,0.0,1.0,0.0,11.0,0.0,1.0,18.0,12.0,7.0,30.0,6.0,1.0,9.0,4.0,0.0,0.0,303.0,2016010305.0,2.0,0.0,0.0,22.0,2.0,9.0,2.0,25.0,14.0,10.0,24.0,1.0,7.0,2.0,414.0,2015122003.0,0.4090909090909091,0.3181818181818182,TEN,IND,2015,0.25,0.18181818181818182,1/03,2015-1/03-TEN,2015-16-TEN,0.0,0.0,0.0,
WAS-2016010307,3,0,0,25,0,4,2,0,0,9,0,2,21.0,7,10,34,4,3,7,4,0,0,16,447,2016010307,3,0,0,23,0,3,0,0,0,9,0,0,22,10,5,32,4,2,6,4,0,0,14,457,2015121971,0.391304347826087,0.2608695652173913,3.0,0.0,0.0,25.0,0.0,4.0,2.0,0.0,0.0,9.0,0.0,2.0,21.0,7.0,10.0,34.0,4.0,3.0,7.0,4.0,0.0,0.0,447.0,2016010307.0,3.0,0.0,0.0,23.0,2.0,9.0,1.0,26.0,11.0,6.0,26.0,2.0,6.0,3.0,498.0,2015121973.0,0.391304347826087,0.2608695652173913,WAS,DAL,2015,0.17391304347826086,0.17391304347826086,1/03,2015-1/03-WAS,2015-16-WAS,0.0,0.0,0.0,
ARI-2016102312,2,0,0,27,0,0,2,2,0,12,1,2,31.0,21,13,6,7,0,4,0,0,0,6,494,2016102312,3,0,0,25,0,3,1,0,0,9,0,1,28,18,6,25,6,1,3,3,0,0,4,429,2016100836,0.36,0.12,2.0,0.0,0.0,27.0,0.0,0.0,2.0,2.0,0.0,12.0,1.0,2.0,31.0,21.0,13.0,6.0,7.0,0.0,4.0,0.0,0.0,0.0,494.0,2016102312.0,2.0,1.0,0.0,23.0,2.0,10.0,1.0,23.0,15.0,6.0,19.0,0.0,4.0,2.0,376.0,2016098108.0,0.43478260869565216,0.17391304347826086,ARI,SEA,2016,0.24,0.21739130434782608,10/23,2016-10/23-ARI,2016-6-ARI,0.0,0.0,0.0,
ATL-2016102309,1,0,0,21,0,2,2,1,1,9,1,3,25.0,12,16,23,2,0,2,2,0,0,6,411,2016102309,2,0,0,23,0,3,1,0,0,10,0,2,25,12,10,31,3,1,5,3,0,0,4,508,2016100906,0.43478260869565216,0.21739130434782608,1.0,0.0,0.0,21.0,0.0,2.0,2.0,1.0,1.0,9.0,1.0,3.0,25.0,12.0,16.0,23.0,2.0,0.0,2.0,2.0,0.0,0.0,411.0,2016102309.0,3.0,1.0,0.0,24.0,2.0,9.0,2.0,22.0,17.0,14.0,27.0,1.0,2.0,3.0,416.0,2016100806.0,0.375,0.08333333333333333,ATL,SD,2016,0.13043478260869565,0.16666666666666666,10/23,2016-10/23-ATL,2016-6-ATL,0.0,0.0,0.0,
BAL-2016102306,1,1,0,25,0,0,0,3,1,12,0,3,20.0,18,17,9,6,0,4,0,0,0,6,315,2016102306,1,0,0,25,0,1,1,0,0,10,0,2,25,22,7,24,6,0,4,2,0,0,4,525,2016100902,0.4,0.16,1.0,1.0,0.0,25.0,0.0,0.0,0.0,3.0,1.0,12.0,0.0,3.0,20.0,18.0,17.0,9.0,6.0,0.0,4.0,0.0,0.0,0.0,315.0,2016102306.0,3.0,0.0,0.0,22.0,3.0,9.0,1.0,26.0,13.0,7.0,28.0,2.0,2.0,3.0,417.0,2016100937.0,0.4090909090909091,0.09090909090909091,BAL,NYJ,2016,0.24,0.18181818181818182,10/23,2016-10/23-BAL,2016-6-BAL,0.0,0.0,0.0,
BUF-2016102305,2,0,0,22,0,2,1,0,0,9,0,1,19.0,15,5,25,7,0,3,3,1,1,6,382,2016102305,3,0,0,22,0,3,0,1,0,9,0,1,25,12,9,28,4,0,3,3,0,0,4,448,2016100904,0.4090909090909091,0.13636363636363635,2.0,0.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,19.0,15.0,5.0,25.0,7.0,0.0,3.0,3.0,1.0,1.0,382.0,2016102305.0,2.0,0.0,0.0,22.0,1.0,10.0,2.0,24.0,11.0,8.0,24.0,2.0,3.0,2.0,444.0,2016098469.0,0.45454545454545453,0.13636363636363635,BUF,MIA,2016,0.18181818181818182,0.18181818181818182,10/23,2016-10/23-BUF,2016-6-BUF,0.0,0.0,0.0,
CHI-2016102000,1,0,0,18,0,0,1,0,0,9,0,1,22.0,18,3,3,5,1,2,0,0,0,6,252,2016102000,1,0,0,21,0,1,2,1,0,10,1,2,27,14,14,20,4,1,4,2,0,0,4,524,2016100902,0.47619047619047616,0.19047619047619047,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,22.0,18.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,252.0,2016102000.0,2.0,0.0,0.0,20.0,2.0,7.0,2.0,22.0,13.0,14.0,24.0,0.0,2.0,2.0,465.0,2016098341.0,0.35,0.1,CHI,GB,2016,0.19047619047619047,0.15,10/20,2016-10/20-CHI,2016-6-CHI,0.0,0.0,0.0,
